,docId,annotSet,annotType,startOffset,endOffset,annotId,text,other
325,S0032063312002437-586,2,MeasuredEntity,298,308,T2-2,ionosphere,"{""HasProperty"": ""T3-2""}"
326,S0032063312002437-586,3,Quantity,1115,1122,T1-3,∼140 km,"{""mods"": [""IsApproximate""], ""unit"": ""km""}"
327,S0032063312002437-586,3,MeasuredProperty,1067,1075,T2-3,altitude,"{""HasQuantity"": ""T1-3""}"
328,S0032063312002437-586,3,MeasuredEntity,1103,1113,T4-3,ionosphere,"{""HasProperty"": ""T2-3""}"
329,S0032063312002437-593,1,Quantity,88,97,T1-1,near 86°N,"{""mods"": [""IsApproximate""], ""unit"": ""°N""}"
330,S0032063312002437-593,1,MeasuredProperty,78,87,T4-1,periapsis,"{""HasQuantity"": ""T1-1""}"
331,S0032063312002437-593,1,MeasuredEntity,67,72,T3-1,orbit,"{""HasProperty"": ""T4-1""}"
332,S0032063312002437-593,1,Qualifier,37,56,T5-1,Venus Express (VEX),"{""Qualifies"": ""T3-1""}"
333,S0032063312002437-593,2,Quantity,114,139,T1-2,between 185 km and 215 km,"{""mods"": [""IsRange""], ""unit"": ""km""}"
334,S0032063312002437-593,2,MeasuredProperty,105,113,T4-2,altitude,"{""HasQuantity"": ""T1-2""}"
335,S0032063312002437-593,2,MeasuredEntity,67,72,T2-2,orbit,"{""HasProperty"": ""T4-2""}"
336,S0032063312002437-593,2,Qualifier,37,56,T3-2,Venus Express (VEX),"{""Qualifies"": ""T2-2""}"
337,S0032063312002437-593,3,Quantity,145,157,T1-3,about 10 min,"{""mods"": [""IsApproximate""], ""unit"": ""min""}"
338,S0032063312002437-593,3,MeasuredProperty,158,181,T5-3,spent in the ionosphere,"{""HasQuantity"": ""T1-3""}"
339,S0032063312002437-593,3,MeasuredEntity,67,72,T3-3,orbit,"{""HasProperty"": ""T5-3""}"
340,S0032063312002437-593,3,Qualifier,37,56,T2-3,Venus Express (VEX),"{""Qualifies"": ""T3-3""}"
365,S0032063313003218-5269,1,Quantity,115,143,T1-1,"from September 8 to 11, 1998","{""mods"": [""IsRange""]}"
366,S0032063313003218-5269,1,MeasuredProperty,29,42,T3-1,infrared data,"{""HasQuantity"": ""T1-1""}"
367,S0032063313003218-5269,1,MeasuredEntity,51,72,T2-1,auroral heating event,"{""HasProperty"": ""T3-1""}"
368,S0032063313003218-5269,2,Quantity,255,265,T1-2,940–1065 K,"{""mods"": [""IsRange""], ""unit"": ""K""}"
369,S0032063313003218-5269,2,MeasuredProperty,242,253,T3-2,temperature,"{""HasQuantity"": ""T1-2""}"
370,S0032063313003218-5269,2,MeasuredEntity,230,241,T2-2,ionospheric,"{""HasProperty"": ""T3-2""}"
371,S0032063313003218-5269,2,Qualifier,218,226,T5-2,increase,"{""Qualifies"": ""T3-2""}"
372,S0032063313003218-5269,3,Quantity,341,350,T1-3,67 mW m−2,"{""unit"": ""mW m−2""}"
373,S0032063313003218-5269,3,MeasuredProperty,293,325,T3-3,ion drag and Joule heating rates,"{""HasQuantity"": ""T1-3""}"
374,S0032063313003218-5269,3,MeasuredEntity,51,72,T2-3,auroral heating event,"{""HasProperty"": ""T3-3""}"
375,S0032063313003218-5269,3,Qualifier,352,366,T4-3,on September 8,"{""Qualifies"": ""T3-3""}"
376,S0032063313003218-5269,4,Quantity,352,366,T1-4,on September 8,
377,S0032063313003218-5269,4,MeasuredProperty,29,42,T2-4,infrared data,"{""HasQuantity"": ""T1-4""}"
378,S0032063313003218-5269,4,MeasuredEntity,51,72,T4-4,auroral heating event,"{""HasProperty"": ""T2-4""}"
379,S0032063313003218-5269,5,Quantity,371,381,T1-5,277 mW m−2,"{""unit"": ""mW m−2""}"
380,S0032063313003218-5269,5,MeasuredProperty,293,325,T4-5,ion drag and Joule heating rates,"{""HasQuantity"": ""T1-5""}"
381,S0032063313003218-5269,5,MeasuredEntity,51,72,T6-5,auroral heating event,"{""HasProperty"": ""T4-5""}"
382,S0032063313003218-5269,5,Qualifier,383,397,T3-5,on September 1,"{""Qualifies"": ""T4-5""}"
383,S0032063313003218-5269,6,Quantity,386,399,T1-6,September 11),
384,S0032063313003218-5269,6,MeasuredProperty,29,42,T4-6,infrared data,"{""HasQuantity"": ""T1-6""}"
385,S0032063313003218-5269,6,MeasuredEntity,51,72,T2-6,auroral heating event,"{""HasProperty"": ""T4-6""}"
386,S0032063313003218-5269,7,Quantity,680,684,T1-7,~20%,"{""mods"": [""IsApproximate""], ""unit"": ""%""}"
387,S0032063313003218-5269,7,MeasuredProperty,587,600,T3-7,Cooling rates,"{""HasQuantity"": ""T1-7""}"
388,S0032063313003218-5269,7,MeasuredEntity,692,719,T2-7,total inferred heating rate,"{""HasProperty"": ""T3-7""}"
397,S0032063313003218-6078,1,Quantity,117,121,T1-1,3 h.,"{""unit"": ""h""}"
398,S0032063313003218-6078,1,MeasuredProperty,96,101,T4-1,lasts,"{""HasQuantity"": ""T1-1""}"
399,S0032063313003218-6078,1,MeasuredEntity,54,89,T2-1,magnetospheric compression scenario,"{""HasProperty"": ""T4-1""}"
400,S0032063313003218-7156,1,Quantity,139,142,T1-1,~6×,"{""mods"": [""IsApproximate""]}"
401,S0032063313003218-7156,1,MeasuredProperty,82,137,T2-1,power dissipated in the atmosphere due to Joule heating,"{""HasQuantity"": ""T1-1""}"
402,S0032063313003218-7156,1,MeasuredEntity,2,42,T3-1,transient magnetospheric expansion event,"{""HasProperty"": ""T2-1""}"
403,S0032063313003218-7156,1,Qualifier,151,153,T5-1,ES,"{""Qualifies"": ""T1-1""}"
404,S0032063313003218-7156,2,Quantity,176,179,T1-2,~3×,"{""mods"": [""IsApproximate""]}"
405,S0032063313003218-7156,2,MeasuredProperty,82,116,T2-2,power dissipated in the atmosphere,"{""HasQuantity"": ""T1-2""}"
406,S0032063313003218-7156,2,MeasuredEntity,2,42,T3-2,transient magnetospheric expansion event,"{""HasProperty"": ""T2-2""}"
407,S0032063313003218-7156,2,Qualifier,159,174,T4-2,ion drag energy,"{""Qualifies"": ""T2-2""}"
408,S0032063313003218-7156,2,Qualifier,188,190,T5-2,ES,"{""Qualifies"": ""T1-2""}"
409,S0032063313003218-7156,3,Quantity,272,275,T1-3,~7×,"{""mods"": [""IsApproximate""]}"
410,S0032063313003218-7156,3,MeasuredProperty,207,217,T2-3,power used,"{""HasQuantity"": ""T1-3""}"
411,S0032063313003218-7156,3,MeasuredEntity,221,268,T3-3,accelerate the magnetosphere towards corotation,"{""HasProperty"": ""T2-3""}"
412,S0032063313003218-7156,3,Qualifier,284,286,T4-3,ES,"{""Qualifies"": ""T1-3""}"
413,S0032063313003218-7156,4,Quantity,372,379,T1-4,~2600TW,"{""mods"": [""IsApproximate""], ""unit"": ""TW""}"
414,S0032063313003218-7156,4,MeasuredProperty,342,353,T3-4,total power,"{""HasQuantity"": ""T1-4""}"
415,S0032063313003218-7156,4,MeasuredEntity,358,368,T4-4,hemisphere,"{""HasProperty"": ""T3-4""}"
416,S0032063313003218-7156,5,Quantity,389,407,T1-5,three times larger,
417,S0032063313003218-7156,5,MeasuredProperty,358,368,T2-5,hemisphere,"{""HasQuantity"": ""T1-5""}"
418,S0032063313003218-7156,5,MeasuredEntity,342,353,T4-5,total power,"{""HasProperty"": ""T2-5""}"
419,S0032063313003218-7156,5,Qualifier,417,445,T3-5,responsive thermosphere case,"{""Qualifies"": ""T1-5""}"
420,S0032063313003218-7156,6,Quantity,663,667,T1-6,~75%,"{""mods"": [""IsApproximate""], ""unit"": ""%""}"
421,S0032063313003218-7156,6,MeasuredProperty,684,693,T4-6,magnitude,"{""HasQuantity"": ""T1-6""}"
422,S0032063313003218-7156,6,MeasuredEntity,697,719,T5-6,‘magnetospheric’ power,"{""HasProperty"": ""T4-6""}"
423,S0032063313003218-7156,6,Qualifier,668,676,T3-6,decrease,"{""Qualifies"": ""T1-6""}"
424,S0032063313003218-7156,7,Quantity,1156,1159,T1-7,30%,"{""unit"": ""%""}"
425,S0032063313003218-7156,7,MeasuredProperty,1110,1147,T5-7,total power per hemisphere in case EF,"{""HasQuantity"": ""T1-7""}"
426,S0032063313003218-7156,7,MeasuredEntity,1173,1175,T4-7,ES,"{""HasProperty"": ""T5-7""}"
427,S0032063313003218-7156,7,Qualifier,1110,1136,T3-7,total power per hemisphere,"{""Qualifies"": ""T4-7""}"
431,S0032386113005454-1245,1,Quantity,79,85,T1-1,10 wt%,"{""unit"": ""wt%""}"
432,S0032386113005454-1245,1,MeasuredProperty,105,129,T3-1,S-CSR particles at 20 °C,"{""HasQuantity"": ""T1-1""}"
433,S0032386113005454-1245,1,MeasuredEntity,46,60,T4-1,epoxy polymers,"{""HasProperty"": ""T3-1""}"
434,S0032386113005454-1245,2,Quantity,95,101,T1-2,20 wt%,"{""unit"": ""wt%""}"
435,S0032386113005454-1245,2,MeasuredProperty,105,128,T3-2,S-CSR particles at 20 °,"{""HasQuantity"": ""T1-2""}"
436,S0032386113005454-1245,2,MeasuredEntity,46,60,T4-2,epoxy polymers,"{""HasProperty"": ""T3-2""}"
437,S0032386113005454-1245,3,Quantity,124,129,T1-3,20 °C,"{""unit"": ""°C""}"
438,S0032386113005454-1245,3,MeasuredProperty,61,69,T3-3,modified,"{""HasQuantity"": ""T1-3""}"
439,S0032386113005454-1245,3,MeasuredEntity,46,60,T2-3,epoxy polymers,"{""HasProperty"": ""T3-3""}"
440,S0032386113005454-1270,1,Quantity,194,199,T1-1,20 °C,"{""unit"": ""°C""}"
441,S0032386113005454-1270,1,MeasuredEntity,146,190,T2-1,unmodified and S-CSR-modified epoxy polymers,"{""HasQuantity"": ""T1-1""}"
442,S0032386113005454-2022,1,Quantity,865,879,T1-1,about 0.1–5 μm,"{""mods"": [""IsApproximate"", ""IsRange""], ""unit"": ""μm""}"
443,S0032386113005454-2022,1,MeasuredProperty,883,891,T3-1,diameter,"{""HasQuantity"": ""T1-1""}"
444,S0032386113005454-2022,1,MeasuredEntity,817,850,T4-1,rubber or thermoplastic particles,"{""HasProperty"": ""T3-1""}"
445,S0032386113005454-2022,2,Quantity,918,929,T1-2,about 5–20%,"{""mods"": [""IsApproximate"", ""IsRange""], ""unit"": ""%""}"
446,S0032386113005454-2022,2,MeasuredProperty,899,914,T3-2,volume fraction,"{""HasQuantity"": ""T1-2""}"
447,S0032386113005454-2022,2,MeasuredEntity,817,850,T4-2,rubber or thermoplastic particles,"{""HasProperty"": ""T3-2""}"
448,S0032386113005454-2876,1,Quantity,311,316,T1-1,20 °C,"{""unit"": ""°C""}"
449,S0032386113005454-2876,1,MeasuredProperty,299,307,T4-1,fracture,"{""HasQuantity"": ""T1-1""}"
450,S0032386113005454-2876,1,MeasuredEntity,212,241,T3-1,S-CSR-modified epoxy polymers,"{""HasProperty"": ""T4-1""}"
451,S0032386113005454-2886,1,Quantity,1118,1144,T1-1,between −55 °C and −109 °C,"{""mods"": [""IsRange""], ""unit"": ""°C""}"
452,S0032386113005454-2886,1,MeasuredProperty,1106,1117,T4-1,temperature,"{""HasQuantity"": ""T1-1""}"
453,S0032386113005454-2886,1,MeasuredEntity,1101,1105,T3-1,test,"{""HasProperty"": ""T4-1""}"
454,S0038071711004354-1624,1,Quantity,112,118,T1-1,150 cm,"{""unit"": ""cm""}"
455,S0038071711004354-1624,1,MeasuredProperty,119,123,T3-1,long,"{""HasQuantity"": ""T1-1""}"
456,S0038071711004354-1624,1,MeasuredEntity,100,108,T2-1,mesocosm,"{""HasProperty"": ""T3-1""}"
457,S0038071711004354-1624,2,Quantity,125,131,T1-2,100 cm,"{""unit"": ""cm""}"
458,S0038071711004354-1624,2,MeasuredProperty,132,136,T3-2,wide,"{""HasQuantity"": ""T1-2""}"
459,S0038071711004354-1624,2,MeasuredEntity,100,108,T2-2,mesocosm,"{""HasProperty"": ""T3-2""}"
460,S0038071711004354-1624,3,Quantity,166,171,T1-3,15 cm,"{""unit"": ""cm""}"
461,S0038071711004354-1624,3,MeasuredProperty,152,162,T2-3,soil depth,"{""HasQuantity"": ""T1-3""}"
462,S0038071711004354-1624,3,MeasuredEntity,100,108,T3-3,mesocosm,"{""HasProperty"": ""T2-3""}"
463,S0038071711004354-1624,4,Quantity,322,347,T1-4,approximately four months,"{""mods"": [""IsApproximate""], ""unit"": ""months""}"
464,S0038071711004354-1624,4,MeasuredProperty,264,284,T4-4,kept in a glasshouse,"{""HasQuantity"": ""T1-4""}"
465,S0038071711004354-1624,4,MeasuredEntity,177,185,T3-4,mesocosm,"{""HasProperty"": ""T4-4""}"
466,S0038071711004354-1624,5,Quantity,349,369,T1-5,Approximately 15 min,"{""mods"": [""IsApproximate""], ""unit"": ""min""}"
467,S0038071711004354-1624,5,MeasuredProperty,441,471,T3-5,removed under the dual-chamber,"{""HasQuantity"": ""T1-5""}"
468,S0038071711004354-1624,5,MeasuredEntity,414,436,T2-5,aboveground vegetation,"{""HasProperty"": ""T3-5""}"
469,S0038071711004354-1624,5,Qualifier,370,408,T4-5,before the beginning of the experiment,"{""Qualifies"": ""T1-5""}"
470,S0038071711004354-1624,6,Quantity,528,533,T1-6,30 cm,"{""unit"": ""cm""}"
471,S0038071711004354-1624,6,MeasuredProperty,534,564,T3-6,distance from the dual-chamber,"{""HasQuantity"": ""T1-6""}"
472,S0038071711004354-1624,6,MeasuredEntity,488,505,T4-6,reference chamber,"{""HasProperty"": ""T3-6""}"
473,S0038071711004354-1644,1,Quantity,43,50,T1-1,14.8 °C,"{""mods"": [""IsMean""], ""unit"": ""°C""}"
474,S0038071711004354-1644,1,MeasuredProperty,16,39,T3-1,mean annual temperature,"{""HasQuantity"": ""T1-1""}"
475,S0038071711004354-1644,1,MeasuredEntity,7,11,T2-1,site,"{""HasProperty"": ""T3-1""}"
476,S0038071711004354-1644,2,Quantity,85,91,T1-2,898 mm,"{""mods"": [""IsMean""], ""unit"": ""mm""}"
477,S0038071711004354-1644,2,MeasuredProperty,56,81,T2-2,mean annual precipitation,"{""HasQuantity"": ""T1-2""}"
478,S0038071711004354-1644,2,MeasuredEntity,7,11,T3-2,site,"{""HasProperty"": ""T2-2""}"
479,S0038071711004354-1644,3,Quantity,301,307,T1-3,2–5 cm,"{""mods"": [""IsRange""], ""unit"": ""cm""}"
480,S0038071711004354-1644,3,MeasuredProperty,308,317,T2-3,thickness,"{""HasQuantity"": ""T1-3""}"
481,S0038071711004354-1644,3,MeasuredEntity,252,300,T3-3,O horizon with fresh and decaying organic matter,"{""HasProperty"": ""T2-3""}"
482,S0038071711004354-1644,4,Quantity,345,360,T1-4,uppermost 0.1 m,"{""mods"": [""IsRange""], ""unit"": ""m""}"
483,S0038071711004354-1644,4,MeasuredProperty,325,337,T4-4,soil texture,"{""HasQuantity"": ""T1-4""}"
484,S0038071711004354-1644,4,MeasuredEntity,364,376,T3-4,mineral soil,"{""HasProperty"": ""T4-4""}"
485,S0038071711004354-1644,5,Quantity,394,397,T1-5,93%,"{""unit"": ""%""}"
486,S0038071711004354-1644,5,MeasuredProperty,398,402,T3-5,sand,"{""HasQuantity"": ""T1-5""}"
487,S0038071711004354-1644,5,MeasuredEntity,345,376,T2-5,uppermost 0.1 m of mineral soil,"{""HasProperty"": ""T3-5""}"
488,S0038071711004354-1644,6,Quantity,404,406,T1-6,4%,"{""unit"": ""%""}"
489,S0038071711004354-1644,6,MeasuredProperty,407,411,T3-6,clay,"{""HasQuantity"": ""T1-6""}"
490,S0038071711004354-1644,6,MeasuredEntity,345,376,T2-6,uppermost 0.1 m of mineral soil,"{""HasProperty"": ""T3-6""}"
491,S0038071711004354-1644,7,Quantity,417,419,T1-7,3%,"{""unit"": ""%""}"
492,S0038071711004354-1644,7,MeasuredProperty,420,424,T3-7,silt,"{""HasQuantity"": ""T1-7""}"
493,S0038071711004354-1644,7,MeasuredEntity,345,376,T2-7,uppermost 0.1 m of mineral soil,"{""HasProperty"": ""T3-7""}"
507,S0038071711004354-2389,1,Quantity,103,121,T1-1,0.18 g CO2 m−2 h−1,"{""unit"": ""g CO2 m−2 h−1""}"
508,S0038071711004354-2389,1,MeasuredEntity,83,99,T3-1,autotrophic flux,"{""HasQuantity"": ""T1-1""}"
509,S0038071711004354-2389,2,Quantity,160,163,T1-2,56%,"{""unit"": ""%""}"
510,S0038071711004354-2389,2,MeasuredProperty,83,121,T3-2,autotrophic flux of 0.18 g CO2 m−2 h−1,"{""HasQuantity"": ""T1-2""}"
511,S0038071711004354-2389,2,MeasuredEntity,156,158,T2-2,RS,"{""HasProperty"": ""T3-2""}"
512,S0038071711004354-2389,3,Quantity,207,225,T1-3,0.15 g CO2 m−2 h−1,"{""unit"": ""g CO2 m−2 h−1""}"
513,S0038071711004354-2389,3,MeasuredEntity,175,203,T2-3,heterotrophic component flux,"{""HasQuantity"": ""T1-3""}"
514,S0038071711004354-2389,4,Quantity,253,256,T1-4,44%,"{""unit"": ""%""}"
515,S0038071711004354-2389,4,MeasuredProperty,175,225,T2-4,heterotrophic component flux of 0.15 g CO2 m−2 h−1,"{""HasQuantity"": ""T1-4""}"
516,S0038071711004354-2389,4,MeasuredEntity,156,158,T3-4,RS,"{""HasProperty"": ""T2-4""}"
534,S016412121300188X-3207,1,Quantity,343,346,T1-1,89%,"{""unit"": ""%""}"
535,S016412121300188X-3207,1,MeasuredProperty,371,464,T3-1,contained at least one dependence cluster composed of 10% or more of the program's statements,"{""HasQuantity"": ""T1-1""}"
536,S016412121300188X-3207,1,MeasuredEntity,354,370,T4-1,programs studied,"{""HasProperty"": ""T3-1""}"
537,S016412121300188X-3207,2,Quantity,390,393,T1-2,one,"{""mods"": [""IsCount""]}"
538,S016412121300188X-3207,2,MeasuredEntity,394,412,T2-2,dependence cluster,"{""HasQuantity"": ""T1-2""}"
539,S016412121300188X-3207,3,Quantity,425,428,T1-3,10%,"{""unit"": ""%""}"
540,S016412121300188X-3207,3,MeasuredProperty,381,412,T4-3,at least one dependence cluster,"{""HasQuantity"": ""T1-3""}"
541,S016412121300188X-3207,3,MeasuredEntity,444,464,T3-3,program's statements,"{""HasProperty"": ""T4-3""}"
542,S016412121300188X-3207,4,Quantity,511,517,T1-4,20KLoC,"{""mods"": [""IsMean""], ""unit"": ""KLoC""}"
543,S016412121300188X-3207,4,MeasuredProperty,470,482,T3-4,average size,"{""HasQuantity"": ""T1-4""}"
544,S016412121300188X-3207,4,MeasuredEntity,490,506,T4-4,programs studied,"{""HasProperty"": ""T3-4""}"
545,S016412121300188X-3207,5,Quantity,540,553,T1-5,more than 10%,"{""mods"": [""IsRange""], ""unit"": ""%""}"
546,S016412121300188X-3207,5,MeasuredProperty,528,536,T3-5,clusters,"{""HasQuantity"": ""T1-5""}"
547,S016412121300188X-3207,5,MeasuredEntity,444,464,T2-5,program's statements,"{""HasProperty"": ""T3-5""}"
548,S016412121300188X-3207,6,Quantity,640,643,T1-6,40%,"{""unit"": ""%""}"
549,S016412121300188X-3207,6,MeasuredProperty,666,723,T3-6,dependence cluster that consumed over half of the program,"{""HasQuantity"": ""T1-6""}"
550,S016412121300188X-3207,6,MeasuredEntity,651,659,T4-6,programs,"{""HasProperty"": ""T3-6""}"
551,S016412121300188X-3207,7,Quantity,699,708,T1-7,over half,"{""mods"": [""IsRange""]}"
552,S016412121300188X-3207,7,MeasuredProperty,666,684,T3-7,dependence cluster,"{""HasQuantity"": ""T1-7""}"
553,S016412121300188X-3207,7,MeasuredEntity,716,723,T2-7,program,"{""HasProperty"": ""T3-7""}"
554,S016412121300188X-4207,1,Quantity,67,70,T1-1,two,"{""mods"": [""IsCount""]}"
555,S016412121300188X-4207,1,MeasuredEntity,71,79,T2-1,settings,"{""HasQuantity"": ""T1-1""}"
556,S016412121300188X-4207,1,Qualifier,61,66,T3-1,lower,"{""Qualifies"": ""T2-1""}"
557,S016412121300188X-4207,2,Quantity,158,161,T1-2,14%,"{""mods"": [""IsMean""], ""unit"": ""%""}"
558,S016412121300188X-4207,2,MeasuredProperty,162,190,T2-2,larger than the High setting,"{""HasQuantity"": ""T1-2""}"
559,S016412121300188X-4207,2,MeasuredEntity,121,148,T4-2,Low setting produces slices,"{""HasProperty"": ""T2-2""}"
560,S016412121300188X-4207,2,Qualifier,108,115,T5-2,average,"{""Qualifies"": ""T1-2""}"
561,S016412121300188X-4207,3,Quantity,235,238,T1-3,37%,"{""unit"": ""%""}"
562,S016412121300188X-4207,3,MeasuredProperty,214,231,T3-3,largest deviation,"{""HasQuantity"": ""T1-3""}"
563,S016412121300188X-4207,3,MeasuredEntity,192,205,T4-3,Program userv,"{""HasProperty"": ""T3-3""}"
564,S016412121300188X-4207,3,Qualifier,239,265,T5-3,when using the Low setting,"{""Qualifies"": ""T3-3""}"
565,S016412121300188X-4207,4,Quantity,541,543,T1-4,30,"{""mods"": [""IsCount""]}"
566,S016412121300188X-4207,4,MeasuredEntity,544,552,T2-4,programs,"{""HasQuantity"": ""T1-4""}"
567,S0167278913001450-12425,1,Quantity,48,74,T1-1,"100, 500, 1000, and 1500 m","{""mods"": [""IsList""], ""unit"": ""m""}"
568,S0167278913001450-12425,1,MeasuredProperty,41,47,T3-1,depths,"{""HasQuantity"": ""T1-1""}"
569,S0167278913001450-12425,1,MeasuredEntity,15,37,T4-1,steady quadrupole flow,"{""HasProperty"": ""T3-1""}"
570,S0167577X13006393-662,1,Quantity,59,71,T1-1,1 ml or 5 ml,"{""mods"": [""IsList""], ""unit"": ""ml""}"
571,S0167577X13006393-662,1,MeasuredEntity,72,79,T3-1,syringe,"{""HasQuantity"": ""T1-1""}"
572,S0167577X13006393-662,2,Quantity,212,218,T1-2,1 ml/h,"{""unit"": ""ml/h""}"
573,S0167577X13006393-662,2,MeasuredProperty,204,208,T3-2,rate,"{""HasQuantity"": ""T1-2""}"
574,S0167577X13006393-662,2,MeasuredEntity,144,198,T4-2,solution was pushed towards the electrospinning nozzle,"{""HasProperty"": ""T3-2""}"
575,S0167577X13006393-662,3,Quantity,246,253,T1-3,12.2 kV,"{""unit"": ""kV""}"
576,S0167577X13006393-662,3,MeasuredProperty,227,234,T3-3,voltage,"{""HasQuantity"": ""T1-3""}"
577,S0167577X13006393-662,3,MeasuredEntity,176,198,T4-3,electrospinning nozzle,"{""HasProperty"": ""T3-3""}"
599,S0167610513001001-1769,1,Quantity,96,101,T1-1,≈0.5°,"{""mods"": [""IsApproximate""], ""unit"": ""°""}"
600,S0167610513001001-1769,1,MeasuredProperty,102,106,T3-1,tilt,"{""HasQuantity"": ""T1-1""}"
601,S0167610513001001-1769,1,MeasuredEntity,114,119,T4-1,lidar,"{""HasProperty"": ""T3-1""}"
602,S0167610513001001-1769,2,Quantity,139,142,T1-2,two,"{""mods"": [""IsCount""]}"
603,S0167610513001001-1769,2,MeasuredEntity,143,154,T2-2,instruments,"{""HasQuantity"": ""T1-2""}"
604,S0167610513001001-1769,3,Quantity,211,222,T1-3,over 60 min,"{""mods"": [""IsRange""], ""unit"": ""min""}"
605,S0167610513001001-1769,3,MeasuredProperty,202,210,T3-3,averaged,"{""HasQuantity"": ""T1-3""}"
606,S0167610513001001-1769,3,MeasuredEntity,174,196,T2-3,horizontal wind speeds,"{""HasProperty"": ""T3-3""}"
607,S0167610513001001-1769,4,Quantity,289,292,T1-4,two,"{""mods"": [""IsCount""]}"
608,S0167610513001001-1769,4,MeasuredEntity,293,301,T2-4,datasets,"{""HasQuantity"": ""T1-4""}"
609,S0167610513001001-1769,5,Quantity,371,383,T1-5,≈0–0.5 m s−1,"{""mods"": [""IsApproximate""], ""unit"": ""m s−1""}"
610,S0167610513001001-1769,5,MeasuredProperty,340,367,T4-5,overestimate the wind speed,"{""HasQuantity"": ""T1-5""}"
611,S0167610513001001-1769,5,MeasuredEntity,316,321,T3-5,lidar,"{""HasProperty"": ""T4-5""}"
612,S0167610513001001-1769,5,Qualifier,384,415,T2-5,at speeds of less than 20 m s−1,"{""Qualifies"": ""T4-5""}"
613,S0167610513001001-1769,6,Quantity,397,415,T1-6,less than 20 m s−1,"{""mods"": [""IsRange""], ""unit"": ""m s−1""}"
614,S0167610513001001-1769,6,MeasuredProperty,362,367,T4-6,speed,"{""HasQuantity"": ""T1-6""}"
615,S0167610513001001-1769,6,MeasuredEntity,357,361,T3-6,wind,"{""HasProperty"": ""T4-6""}"
616,S0167610513001001-1769,7,Quantity,624,634,T1-7,0.36 m s−1,"{""unit"": ""m s−1""}"
617,S0167610513001001-1769,7,MeasuredProperty,535,540,T3-7,error,"{""HasQuantity"": ""T1-7""}"
618,S0167610513001001-1769,7,MeasuredEntity,548,573,T2-7,lidar-derived wind speeds,"{""HasProperty"": ""T3-7""}"
619,S0167610513001001-1769,7,Qualifier,638,655,T5-7,stable conditions,"{""Qualifies"": ""T3-7""}"
620,S0167610513001001-1769,8,Quantity,660,670,T1-8,1.05 m s−1,"{""unit"": ""m s−1""}"
621,S0167610513001001-1769,8,MeasuredProperty,535,540,T4-8,error,"{""HasQuantity"": ""T1-8""}"
622,S0167610513001001-1769,8,MeasuredEntity,548,573,T5-8,lidar-derived wind speeds,"{""HasProperty"": ""T4-8""}"
623,S0167610513001001-1769,8,Qualifier,674,693,T2-8,unstable conditions,"{""Qualifies"": ""T4-8""}"
624,S0167610513001001-1769,9,Quantity,699,709,T1-9,0.86 m s−1,"{""unit"": ""m s−1""}"
